date,ormas_mentioned,sentiment,headline,headline_stem,label,x,y
2025-02-05,Ormas Saja,Positive,Video Endang Tirtana Bicara Peran Ormas Keagamaan Saat Krisis Bencana,video endang tirtana bicara peran ormas agama krisis bencana,0,0.8874195,11.477127
2025-02-27,Ormas Saja,Positive,PKB soal Anies Hadir di Ormas Gerakan Rakyat: Mudah-mudahan Lancar,pkb anies hadir ormas gera rakyat mudah lancar,3,3.372373,10.319302
2025-03-10,Pemuda Pancasila (PP),Negative,"Ada Anggotanya Saat Ormas Sweeping Warung, Kasatpol PP Garut Buka Suara",anggota ormas sweeping warung kasatpol pp garut buka suara,0,1.9992781,9.865026
2025-03-08,Ormas Saja,Neutral,Jumat Curhat Kapolres Purbalingga Dapat Keluhan soal Ormas hingga Knalpot Brong,jumat curhat kapolres purbalingga keluh ormas knalpot brong,0,0.93176347,9.694744
2023-06-14,Ormas Saja,Neutral,Dorong KPK Bongkar Mafia di Mahkamah Agung,dorong kpk bongkar mafia mahkamah agung,0,-0.163139,10.055429
2025-04-10,Ormas Saja,Negative,Eks Ketua Ormas Bersenpi Begal Petani hingga Terima 25 Jahitan di Sergai,eks ketua ormas bersenpi begal tani terima 25 jahit sergai,2,0.9220874,9.470445
2024-08-20,Ormas Saja,Positive,Berharap Maslahat Tambang di Tangan Ormas Agama,harap maslahat tambang tangan ormas agama,4,1.0575112,6.108286
2024-11-01,Ormas Islam,Positive,Relawan Masyarakat Ormas Islam Deklarasi Dukung Pramono di Pilgub Jakarta,rawan masyarakat ormas islam deklarasi dukung pramono pilgub jakarta,4,2.9429462,5.4936647
2024-10-28,Ormas Saja,Negative,Video: Tampang Dua Anggota Ormas Pemukul Bartender di Kerobokan,video tampang anggota ormas bartender robok,0,-0.21001706,11.661216
2025-02-27,Ormas Saja,Negative,"Bos Hotel Teriak soal Ormas Suka Minta Jatah Proyek, Bisa Ratusan Juta",bos hotel teriak ormas suka jatah proyek ratus juta,3,1.7845778,8.590484
2025-03-04,Ormas Saja,Negative,"Soal Ormas di Kawasan Industri, Bos Buruh Minta Pengusaha Lapor Polisi",ormas kawasan industri bos buruh usaha lapor polisi,0,-0.9269544,11.199198
2024-10-27,Ormas Saja,Negative,"Viral, Pria Ngaku Anggota Ormas Bikin Onar di Bar Kerobokan",viral pria ngaku anggota ormas bikin onar bar robok,0,0.02447889,11.702287
2025-01-18,MKGR,Positive,"Video: MKGR Senang Jika Gibran Bergabung, Banyak Pendukungnya",video mkgr senang gibran gabung dukung,2,2.7583036,9.33514
2025-02-18,Ormas Saja,Positive,"Ormas Agama-UMKM Boleh Gaet Kontraktor Garap Tambang, ESDM: Nggak Haram!",ormas agama-umkm gaet kontraktor garap tambang esdm nggak haram,2,1.2564642,6.366546
2024-10-28,Ormas Saja,Negative,Polisi Pamerkan Dua Anggota Ormas Pemukul Bartender di Kerobokan,polisi pamer anggota ormas bartender robok,0,-0.5630712,11.676511
2024-08-14,Ormas Saja,Neutral,Implikasi Konsesi Tambang untuk Ormas Agama,implikasi konsesi tambang ormas agama,4,1.0207494,6.0634904
2023-06-12,Ormas Saja,Neutral,Kala Hercules Disambut Ratusan Ulama,hercules sambut ratus ulama,0,0.85384214,9.131787
2024-10-31,Ormas Saja,Positive,Ormas Bentukan Prabowo Dukung Cabup Lamongan Abdul Ghofur-Firosya Shalati,ormas bentuk prabowo dukung cabup lamongan abdul ghofur-firosya shalati,2,1.4672334,8.880791
2025-02-18,Ormas Saja,Negative,Viral Posko Ormas di Jakbar Digerebek Warga gegara Jadi Tempat Minum Miras,viral posko ormas jakbar gerebek warga gegara minum miras,0,0.3280037,11.824734
2025-02-19,Ormas Saja,Positive,Ormas Agama-UMKM Bisa Dapat Ladang Cuan Baru Pasca UU Minerba Disahkan,ormas agama-umkm ladang cuan pasca uu minerba sah,0,4.2069163,12.217264
2025-02-15,Ormas Saja,Neutral,"Viral Ribut 2 Ormas karena Lahan Parkir di Tangerang, Berakhir Damai",viral ribut 2 ormas lahan parkir tangerang damai,0,0.1581457,11.761111
2025-02-19,Ormas Saja,Positive,PGI Sambut Ajakan Prabowo soal Ormas Awasi Danantara: Perkuat Kontrol Publik,pgi sambut aja prabowo ormas awas danantara kuat kontrol publik,0,1.7952015,10.23276
2025-02-15,Ormas Saja,Negative,Bang Jago Todong Pisau di TK Tangsel Anggota Ormas? Polisi Cari Tahu,bang jago todong pisau tk tangsel anggota ormas polisi cari,0,-0.8988277,11.029884
2025-02-18,Ormas Saja,Neutral,UU Minerba Baru: Ormas Bisa Kelola Tambang di Luar Wilayah Eksisting,uu minerba ormas kelola tambang wilayah eksisting,3,4.200324,12.23513
2025-01-17,Pemuda Pancasila (PP),Negative,Video 5 Tersangka Bentrok Ormas GRIB-PP Digiring ke Polres Bandung,video 5 sangka bentrok ormas grib-pp giring polres bandung,2,0.91619825,8.418234
2025-02-13,Ormas Saja,Negative,Kemnaker Ancam Laporkan Ormas yang Ganggu Serapan Tenaga Kerja ke Polisi,kemnaker ancam lapor ormas ganggu serap tenaga kerja polisi,0,-1.1071583,11.166477
2025-02-13,Gerakan Rakyat Indonesia Bersatu (GRIB),Neutral,"Ramai Spanduk, Prabowo Ternyata Sudah Mundur dari Ormas GRIB Sejak 2022",ramai spanduk prabowo nyata mundur ormas grib 2022,0,4.1272626,8.302414
2025-02-13,Ormas Saja,Neutral,"Video: Ormas Geruduk Festival Kuliner Nonhalal di Solo, Ini Pesan Wali Kota",video ormas geruduk festival kuliner nonhalal solo pesan wali kota,2,1.4377444,8.046626
2023-05-18,Ormas Saja,Neutral,"Kala Ormas Bekasi Tolak Perpanjangan Pj Bupati, Ada Apa?",ormas bekas tolak pj bupati,0,1.6946539,9.784175
2024-10-27,Ormas Saja,Negative,Polisi Ungkap Pemicu Anggota Ormas Bikin Onar di Bar Kerobokan,polisi picu anggota ormas bikin onar bar robok,0,-1.2193143,11.7764635
2024-10-14,Nahdlatul Ulama (NU),Neutral,"Usai NU dan Muhammadiyah, Ini Ormas yang Ditawari Garap Tambang",nu muhammadiyah ormas tawar garap tambang,4,2.7075667,5.34359
2025-02-06,Ormas Saja,Negative,"Heboh Aduan soal Ormas Ancam Pedagang di Pasar Jongke Solo, Ini Faktanya",heboh adu ormas ancam dagang pasar jongke solo fakta,2,2.4998183,10.963039
2025-03-24,Ormas Saja,Negative,5 Anggota Ormas Ngamuk-Buang Sampah di Kantor Dinkes Bekasi Ditangkap!,5 anggota ormas ngamuk-buang sampah kantor dinkes bekas tangkap,0,0.17121315,11.123274
2024-10-08,Ormas Saja,Positive,"Kunjungi MUI Jakarta, RK Juga Bakal Temui Ormas Agama Lain",kunjung mui jakarta rk temu ormas agama,2,4.675136,6.7790737
2025-03-24,Ormas Saja,Negative,Anggota Ormas yang Viral Bikin Ulah di Kantor Dinkes Bekasi Ditangkap,anggota ormas viral bikin ulah kantor dinkes bekas tangkap,0,0.21217407,11.386638
2025-03-22,Ormas Saja,Negative,"Ormas Berulah Buang Sampah di Kantor Dinas, Minta Proyek Olah Limbah",ormas ulah buang sampah kantor dinas proyek olah limbah,0,1.2472914,10.462837
2025-01-16,Pemuda Pancasila (PP),Negative,"Video Dampak Serangan GRIB ke Markas PP di Bandung: 6 Orang Luka, 2 Mobil Rusak",video dampak serang grib markas pp bandung 6 orang luka 2 mobil rusak,0,1.4434177,10.812251
2025-03-25,Ormas Saja,Negative,Video: Viral Pria Ngaku Anggota Ormas Minta THR ke Tukang Cukur di Jaksel,video viral pria ngaku anggota ormas thr tukang cukur jaksel,0,0.12301478,11.764735
2025-03-22,Ormas Saja,Negative,3 Fakta Ormas di Bekasi Marah hingga Buang Sampah di Kantor Dinkes,3 fakta ormas bekas marah buang sampah kantor dinkes,0,1.3398942,10.333322
2025-03-25,Ormas Saja,Negative,Cak Imin soal Ormas Memaksa Pengusaha: THR kan untuk yang Bekerja,cak imin ormas paksa usaha thr kerja,3,2.9718988,11.057555
2023-04-06,Ormas Saja,Positive,Lomba Cerdas Cermat Al-Qur'an Semarakkan Ramadan,lomba cerdas cermat al-qur an semarak ramadan,4,8.98311,8.696624
2025-03-21,Ormas Saja,Negative,Ormas di Bekasi Ngamuk-Nyampah di Dinkes Bermula Minta Kerja Olah Limbah,ormas bekas ngamuk-nyampah dinkes kerja olah limbah,0,1.4017903,10.032434
2025-02-15,Ormas Saja,Positive,"Danantara Mau Diluncurkan, Prabowo Minta Semua Presiden RI-Ormas Ikut Awasi",danantara luncur prabowo presiden ri-ormas awas,2,3.3829217,8.074736
2024-10-09,Ormas Saja,Positive,"Ormas Pujakesuma Sambangi Istana Negara, Jokowi Beri Pesan Ini",ormas pujakesuma sambang istana negara jokowi pesan,2,2.9027202,8.891657
2024-10-01,Ormas Saja,Neutral,"LSM Tolak Izin Tambang Ormas Keagamaan, Ini Alasannya",lsm tolak izin tambang ormas agama alas,0,1.5232688,9.957016
2025-03-21,Ormas Saja,Negative,Viral Ormas di Bekasi Ngamuk hingga Buang Sampah di Kantor Dinkes,viral ormas bekas ngamuk buang sampah kantor dinkes,0,0.19012696,11.844551
2025-03-25,Ormas Saja,Negative,"Viral Ormas Datangi Pengusaha di Bogor Sambil Marah-marah, Ini Kata Polisi",viral ormas usaha bogor marah polisi,0,-0.016156647,11.830062
2025-03-17,Ormas Saja,Negative,"Viral Pengusaha di Depok Dapat Surat dari Ormas Minta THR, Polisi Selidiki",viral usaha depok surat ormas thr polisi selidik,0,0.10032188,11.705459
2025-01-15,Pemuda Pancasila (PP),Negative,Video: PP Tempuh Jalur Hukum Seusai Markas Diserang Ormas GRIB,video pp tempuh jalur hukum markas serang ormas grib,3,3.6789925,11.422967
2025-03-17,Ormas Saja,Negative,Gubernur Jateng Jamin Tak Ada Ormas Minta-minta Jelang Lebaran: Kita Basmi!,gubernur jateng jamin ormas jelang lebaran basmi,2,3.4586802,9.643565
2023-03-25,Ormas Islam,Positive,Momen Said Aqil Buka Tadarus Kebangsaan Ormas Islam,momen said aqil buka tadarus bangsa ormas islam,4,2.866917,5.0450244
2025-03-20,Ormas Saja,Negative,"Ulah Anggota Ormas Palak Petugas Wi-Fi, Tak Dikasih Malah Mengeroyok",ulah anggota ormas palak tugas wi-fi kasih keroyok,0,1.7936635,9.352431
2024-10-16,Ormas Saja,Positive,Pramono-Rano Dapat Dukungan Forkabi dan Ormas Madura Asli,pramono-rano dukung forkabi ormas madura asli,2,1.9578415,8.735947
2025-03-19,Ormas Saja,Negative,Polisi Masih Buru 3 Anggota Ormas Penganiaya Petugas WiFi di Depok,polisi buru 3 anggota ormas aniaya tugas wifi depok,0,-1.1302935,11.413646
2025-01-14,Pemuda Pancasila (PP),Neutral,PPI soal Anies Akan Buat Ormas: Cara Eksis Menuju Pilpres 2029,ppi anies ormas eks tuju pilpres 2029,3,5.342619,9.256099
2025-01-17,Pemuda Pancasila (PP),Negative,Video 5 Tersangka Bentrok Ormas GRIB-PP Digiring ke Polres Bandung,video 5 sangka bentrok ormas grib-pp giring polres bandung,2,0.9121645,8.406124
2025-01-15,Pemuda Pancasila (PP),Negative,"Video: Markas Ormas PP di Bandung Diserang, 6 Orang Luka",video markas ormas pp bandung serang 6 orang luka,2,1.8800448,10.372393
2025-03-21,Ormas Saja,Negative,Ormas Minta Maaf Usai Ngamuk hingga Nyampah di Kantor Dinkes Bekasi,ormas maaf ngamuk nyampah kantor dinkes bekas,0,1.1647195,10.514182
2024-07-23,Ormas Saja,Neutral,Jokowi Teken Aturan Ormas Kelola Tambang,jokowi teken atur ormas kelola tambang,2,2.930642,8.904235
2025-03-21,Ormas Saja,Negative,Duduk Perkara Ormas di Bekasi Mengamuk hingga Nyampah di Kantor Dinkes,duduk perkara ormas bekas amuk nyampah kantor dinkes,0,1.229487,10.307942
2023-03-06,Ormas Saja,Neutral,Elemen Ormas Nasional Dorong Penyelidikan Tragedi Plumpang,elemen ormas nasional dorong lidi tragedi plumpang,0,0.87086976,10.091804
2025-01-17,Pemuda Pancasila (PP),Negative,Lima Orang Jadi Tersangka Bentrok Ormas PP dan GRIB di Bandung,orang sangka bentrok ormas pp grib bandung,2,2.0703762,10.143492
2025-01-17,Pemuda Pancasila (PP),Neutral,Polisi Telusuri Motif Bentrok Ormas PP dan GRIB Jaya di Bandung,polisi telusur motif bentrok ormas pp grib jaya bandung,0,-1.1909928,10.962123
2025-01-30,Ormas Saja,Negative,40 Anggota TNI Diperiksa Soal Bentrok dengan Ormas di Deli Serdang,40 anggota tni periksa bentrok ormas deli serdang,0,0.17092414,10.550709
2025-03-19,Ormas Saja,Negative,Polisi Minta Pengusaha di Lebak Laporkan Ormas yang Paksa Minta THR,polisi usaha lebak lapor ormas paksa thr,0,-0.82389987,11.280211
2025-03-21,Ormas Saja,Negative,"Ormas Larang Pendirian Posko Mudik, Menhub Minta Pemda-Polri Turun Tangan",ormas larang posko mudik menhub pemda-polri turun tangan,0,1.604638,10.049623
2025-01-30,Ormas Saja,Neutral,Kodam I/BB Mediasi Prajurit yang Bentrok dengan Ormas di Deli Serdang,kodam i bb mediasi prajurit bentrok ormas deli serdang,0,1.5129821,9.1181135
2025-01-30,Ormas Saja,Negative,"Kronologi Bentrok TNI-Ormas di Deli Serdang, Berawal 3 Pemuda Geber Motor",kronologi bentrok tni-ormas deli serdang 3 pemuda geber motor,0,0.22952865,10.567564
2025-01-15,Ormas Saja,Negative,Video Seteru 2 Ormas di Blora: Berawal dari Penolakan Berujung Kericuhan,video seteru 2 ormas blora tolak ujung ricuh,0,0.92502934,11.507385
2025-01-30,Ormas Saja,Negative,"Anggota TNI Bentrok dengan Ormas di Deli Serdang, Warung-Kendaraan Rusak",anggota tni bentrok ormas deli serdang warung-kendaraan rusak,0,0.3719658,10.523687
2025-03-21,Ormas Saja,Negative,Kapolda Metro Soal Ormas Halangi Relawan Bikin Posko Mudik: Kita Tindak!,kapolda metro ormas halang rawan bikin posko mudik tindak,3,2.3095863,11.156081
2025-03-21,Ormas Saja,Neutral,Video Menhub soal Ormas Larang Dirikan Posko Mudik: Serahkan ke Pemda-Polisi,video menhub ormas larang posko mudik serah pemda-polisi,0,0.85134923,11.532553
2022-12-31,Ormas Saja,Neutral,Dorong Kolaborasi Tanpa Eksploitasi di Tubuh LPOI,dorong kolaborasi eksploitasi tubuh lpoi,3,3.2338579,10.760337
2025-03-21,Ormas Saja,Negative,Video: Pria Mengaku Anggota Ormas di Cikarang Ngamuk Larang Pendirian Posko Mudik,video pria anggota ormas cikarang ngamuk larang posko mudik,2,0.90101475,11.357048
2025-03-20,Ormas Saja,Negative,Sandiaga Uno Respons Ormas Minta Jatah THR ke Pabrik: Sangat Mengganggu!,sandiaga uno respons ormas jatah thr pabrik ganggu,0,2.17343,9.753534
2025-03-19,Ormas Saja,Negative,"Oknum Ormas Palak dan Aniaya Teknisi WiFi di Depok Ditangkap, Ini Tampangnya",oknum ormas palak aniaya teknisi wifi depok tangkap tampang,0,1.8951752,9.29141
2025-03-21,Ormas Saja,Negative,"Viral Oknum Ormas Halangi Relawan Bikin Posko Mudik di Bekasi, Polisi Bertindak",viral oknum ormas halang rawan bikin posko mudik bekas polisi tindak,0,-0.853807,11.4978485
2025-01-15,Ormas Saja,Negative,Video Ricuh Antar Ormas di Blora: 1 Mobil dan 3 Motor Rusak,video ricuh ormas blora 1 mobil 3 motor rusak,0,1.1005497,10.953904
2022-12-29,Ormas Saja,Neutral,LPOI Bentuk Lembaga Pengawas Obat dan Makanan,lpoi bentuk lembaga awas obat makan,3,2.8733714,10.926105
2025-01-30,Ormas Saja,Negative,"Bentrokan Anggota TNI dengan Ormas di Deli Serdang, Kendaraan-Warung Rusak",bentrok anggota tni ormas deli serdang kendaraan-warung rusak,0,0.3106143,10.582265
2025-01-12,Ormas Saja,Neutral,Pesan PKS ke Anies yang Mau Bikin Ormas: Tak Semudah Personal Branding,pesan pks anies bikin ormas mudah personal branding,3,2.6579258,10.075519
2025-01-20,Ormas Islam,Neutral,"Caplok Bank Victoria Syariah, BTN Mau Ajak Ormas Islam Ikut Pegang Saham",caplok bank victoria syariah btn ajak ormas islam pegang saham,4,3.1924484,5.4472103
2025-01-13,Ormas Saja,Neutral,NasDem Doakan Anies yang Ingin Buat Ormas: Supaya Warnanya Terlihat Jelas,nasdem doa anies ormas warna lihat,2,2.716066,10.089054
2025-01-15,Pemuda Pancasila (PP),Negative,"Ricuh Ormas PP Vs GRIB di Blora, Polisi: 12 Orang Luka",ricuh ormas pp vs grib blora polisi 12 orang luka,0,-0.95632666,11.046944
2025-03-24,Ormas Saja,Negative,Viral Pria Ngaku Anggota Ormas Minta 'THR Ketupat' ke Tukang Cukur di Jaksel,viral pria ngaku anggota ormas thr ketupat tukang cukur jaksel,0,0.04242899,11.766438
2025-01-14,Gerakan Rakyat Indonesia Bersatu (GRIB),Negative,Video: Ormas Pemuda Pancasila Geruduk Markas GRIB di Blora,video ormas pemuda pancasila geruduk markas grib blora,2,1.3254105,12.096315
2025-01-15,Pemuda Pancasila (PP),Neutral,Suasana di Jalan BKR Bandung Usai Markas Ormas PP Diserang GRIB,suasana jalan bkr bandung markas ormas pp serang grib,2,2.0888417,10.100739
2025-01-15,Pemuda Pancasila (PP),Negative,"Ormas GRIB Serang Markas PP di Bandung, 2 Mobil dan 1 Motor Dirusak",ormas grib serang markas pp bandung 2 mobil 1 motor rusak,0,0.17879099,10.625946
2024-06-07,Ormas Saja,Neutral,Mampukah Ormas Keagamaan Kelola Tambang?,ormas agama kelola tambang,0,1.1194746,9.654495
2022-10-01,Ormas Saja,Neutral,Gaya Anies Baswedan Berkemeja Loreng Pemuda Pancasila,gaya anies baswedan kemeja loreng pemuda pancasila,2,1.311257,11.9775305
2025-01-15,Ormas Saja,Negative,Video Seteru 2 Ormas di Blora: Berawal dari Penolakan Berujung Kericuhan,video seteru 2 ormas blora tolak ujung ricuh,0,0.96392715,11.498171
2024-09-15,Ormas Saja,Negative,"Bentrok Ormas di Sukabumi, 7 Orang Jadi Tersangka",bentrok ormas sukabumi 7 orang sangka,2,1.6803426,9.117399
2025-01-20,Ormas Saja,Neutral,"Baleg DPR Bahas Perubahan UU Minerba, Termasuk soal Ormas Agama Urus Tambang",baleg dpr bahas ubah uu minerba masuk ormas agama urus tambang,3,5.408132,5.6054816
2025-03-21,Ormas Saja,Negative,Mensos Soal Marak Ormas Minta THR ke Pengusaha: Tidak Boleh Semaunya Sendiri,mensos marak ormas thr usaha,3,2.8659434,10.95702
2025-01-13,Ormas Saja,Negative,"Pengunjung Taman Literasi yang Ngonten Harus Izin Ormas, Ini Penjelasan ITJ",unjung taman literasi ngonten izin ormas itj,3,2.01269,11.570051
2024-09-17,Ormas Saja,Neutral,Pintu Pemerintah buat Ormas Keagamaan Garap Tambang Masih Terbuka,pintu perintah ormas agama garap tambang buka,3,3.8432448,11.553081
2025-01-15,Pemuda Pancasila (PP),Neutral,Ormas PP dan GRIB yang Sempat Bentrok di Blora Deklarasi Damai,ormas pp grib bentrok blora deklarasi damai,3,2.4033668,9.888119
2025-01-11,Ormas Saja,Neutral,Video Anies soal Wacana Bentuk Ormas: Begitu Ada Kabar Diumumkan,video anies wacana bentuk ormas kabar,0,0.91309255,11.501899
2025-02-18,Ormas Saja,Neutral,"DPR Sahkan RUU Minerba, Kini Ormas Agama-UMKM Bisa Ikut Kelola Tambang",dpr sahkan ruu minerba ormas agama-umkm kelola tambang,3,4.2588334,12.181458
2024-09-10,Ormas Saja,Neutral,HNW Sebut Pentingnya Kolaborasi Partai & Ormas untuk Kebaikan Bangsa,hnw kolaborasi partai ormas bangsa,3,3.987482,10.6264305
2022-09-16,Ormas Saja,Neutral,Potret Aksi Save TNI Jelang G 30 S PKI,potret aksi save tni jelang g 30 s pki,2,3.7596269,8.130349
2025-01-21,Ormas Saja,Neutral,"Baleg Setuju RUU Minerba Jadi Inisiatif DPR, Atur Ormas-Kampus Olah Tambang",baleg tuju ruu minerba inisiatif dpr atur ormas-kampus olah tambang,3,4.2801337,12.075076
2024-12-28,Ormas Saja,Negative,Rincian Dana Pesta Tahun Baru Ormas di Bekasi: Ada buat Dangdutan,rincian dana pesta ormas bekas dangdut,3,2.7715118,10.268634
2024-12-29,Pemuda Pancasila (PP),Negative,"Ormas PP Vs GRIB Bentrok gegara Spanduk di Belawan, 1 Orang Dihujam Sajam",ormas pp vs grib bentrok gegara spanduk belawan 1 orang dihujam sajam,0,1.9108957,9.986533
2024-12-27,Ormas Saja,Negative,Viral Proposal Ormas di Bekasi Minta Sumbangan Dana Pesta Tahun Baru,viral proposal ormas bekas sumbang dana pesta,0,0.29149142,11.926053
2024-12-28,Ormas Saja,Neutral,Ormas di Bekasi Buka Suara Terkait Viral Sumbangan Dana Pesta Tahun Baru,ormas bekas buka suara kait viral sumbang dana pesta,0,0.306819,11.881562
2024-12-23,Ormas Saja,Negative,"Bentrokan Ormas di Ciledug Makan Korban, 1 Orang Luka Tusuk di Perut",bentrok ormas ciledug makan korban 1 orang luka tusuk perut,0,0.9097007,9.803302
2024-12-27,Ormas Saja,Negative,Video: Viral Ormas di Bekasi Minta Anggaran Tahun Baru Rp 44 Juta,video viral ormas bekas anggar rp 44 juta,3,0.49441501,11.924566
2024-09-07,Ormas Saja,Negative,5 Fakta Anggota Ormas Pengeroyok Pedagang di Jakbar Jadi Tersangka,5 fakta anggota ormas keroyok dagang jakbar sangka,0,2.6344316,11.036339
2024-09-06,Ormas Saja,Negative,Kronologi Ormas di Jakbar Mabuk Minta Setoran hingga Keroyok Pedagang,kronologi ormas jakbar mabuk setor keroyok dagang,0,1.0833457,9.438132
2024-09-06,Ormas Saja,Negative,2 Anggota Ormas Pengeroyok Pedagang di Jakbar Jadi Tersangka!,2 anggota ormas keroyok dagang jakbar sangka,0,0.63370466,10.409059
2022-09-15,Ormas Islam,Neutral,Lembaga Persahabatan Ormas Islam Gelar Mukernas di Jakarta,lembaga sahabat ormas islam gelar mukernas jakarta,4,4.6611834,6.751162
2024-09-04,Ormas Saja,Negative,"Ormas Keroyok Pedagang Buah di Jakbar, Polisi Buru Pelaku",ormas keroyok dagang buah jakbar polisi buru laku,0,-0.42042515,10.920741
2024-09-04,Ormas Saja,Negative,Kondisi Kades Sendang Boyolali yang Diduga Dianiaya Pentolan Ormas,kondisi kades sendang boyolali duga aniaya pentol ormas,2,0.3875287,8.778376
2024-08-31,Ormas Saja,Negative,1 Orang Diduga Provokator Diamankan Imbas Bentrok Ormas di Cianjur,1 orang duga provokator aman imbas bentrok ormas cianjur,0,0.9885639,10.56805
2024-09-03,Ormas Saja,Negative,"Diduga Dianiaya Pentolan Ormas, Kades Sendang Boyolali Masuk RS",duga aniaya pentol ormas kades sendang boyolali masuk rs,2,0.3517093,8.798318
2025-01-30,Ormas Saja,Negative,Bentrok Personel TNI-Ormas di Deli Serdang Berawal 3 Pemuda Geber Motor,bentrok personel tni-ormas deli serdang 3 pemuda geber motor,0,0.14069445,10.593072
2024-08-30,Ormas Saja,Negative,"2 Ormas Bentrok di Cianjur, Ada Korban Kena Bacok",2 ormas bentrok cianjur korban kena bacok,0,0.52697426,9.9366255
2024-08-28,Ormas Saja,Negative,Ormas dan Debt Collector di Cikarang Saling Lapor Buntut Bentrokan,ormas debt collector cikarang lapor buntut bentrok,0,3.0819569,11.992445
