date,headline,ormas,sentiment,headline_stem,labels_5,x,y
2024-11-18 16:16:00,"2 Ormas Bentrok di Pekanbaru, Polisi Bakal Usut Tuntas",Ormas Saja,Negative,2 ormas bentrok di pekanbaru polisi bakal usut tuntas,0,-0.99069476,11.351458
2025-02-13 09:18:00,"Video: Ormas Geruduk Festival Kuliner Nonhalal di Solo, Ini Pesan Wali Kota",Ormas Saja,Neutral,video ormas geruduk festival kuliner nonhalal di solo ini pesan wali kota,2,1.4370812,8.081977
2024-11-07 07:02:00,Bentrok Ormas Berujung Aksi Pembakaran Kini Diusut Polisi,Ormas Saja,Negative,bentrok ormas ujung aksi bakar kini usut polisi,0,-1.0505313,12.265928
2025-03-15 16:01:00,Kronologi Petugas Wi-Fi Dikeroyok Oknum Ormas di Depok gegara Ogah Dipalak,Nahdlatul Ulama (NU),Negative,kronologi tugas wi-fi keroyok oknum ormas di depok gegara ogah palak,2,1.9070336,9.152229
2024-11-06 08:40:00,"Bentrokan 2 Kelompok Ormas di Setu Tangsel, Posko Dibakar",Ormas Saja,Negative,bentrok 2 kelompok ormas di setu tangsel posko bakar,0,0.6505867,10.038804
2023-07-05 16:53:00,Donor Darah Sambut HUT Bhayangkara,Ormas Saja,Positive,donor darah sambut hut bhayangkara,2,0.37852058,6.4918933
2024-11-06 16:50:00,Polisi Selidiki Bentrokan Ormas Berujung Pembakaran Posko di Tangsel,Ormas Saja,Negative,polisi selidik bentrok ormas ujung bakar posko di tangsel,0,-1.0732362,12.279507
2025-03-10 11:00:00,"Anggota Nongol Saat Ormas Sweeping Warung, Ini Kata Kasatpol PP Garut",Pemuda Pancasila (PP),Negative,anggota nongol saat ormas sweeping warung ini kata kasatpol pp garut,0,1.8543004,9.753579
2025-03-15 12:43:00,Oknum Ormas Aniaya Petugas Kabel Wi-Fi di Depok gegara Korban Ogah Dipalak,Nahdlatul Ulama (NU),Negative,oknum ormas aniaya tugas kabel wi-fi di depok gegara korban ogah palak,2,1.9292623,9.23504
2025-03-09 12:31:00,"Aksi Sweeping Warung di Garut, Polisi Periksa Ormas hingga Satpol PP",Pemuda Pancasila (PP),Negative,aksi sweeping warung di garut polisi periksa ormas hingga satpol pp,0,-0.68094987,11.028108
2025-02-28 05:43:00,Ormas Gerakan Rakyat Bisa Jadi Mesin Politik Anies? PAN: Hak Warga Negara,Ormas Saja,Neutral,ormas gera rakyat bisa jadi mesin politik anies pan hak warga negara,3,3.9320488,10.632381
2025-02-28 08:18:00,"Anies Jadi Tokoh Sentral di Ormas Gerakan Rakyat, PKS Sambut Terbuka",Ormas Saja,Positive,anies jadi tokoh sentral di ormas gera rakyat pks sambut buka,3,3.6047955,10.4243765
2025-02-28 06:44:00,Bos PPI Yakin Ormas Gerakan Rakyat Jadi Ancang-ancang Anies Nyapres 2029,Pemuda Pancasila (PP),Neutral,bos ppi yakin ormas gera rakyat jadi ancang anies nyapres 2029,3,4.6047974,10.243632
2025-02-05 13:42:00,Video Endang Tirtana Bicara Peran Ormas Keagamaan Saat Krisis Bencana,Ormas Saja,Positive,video endang tirtana bicara peran ormas agama saat krisis bencana,0,0.8874195,11.477127
2025-02-27 17:26:00,PKB soal Anies Hadir di Ormas Gerakan Rakyat: Mudah-mudahan Lancar,Ormas Saja,Positive,pkb soal anies hadir di ormas gera rakyat mudah lancar,3,3.372373,10.319302
2025-03-10 11:51:00,"Ada Anggotanya Saat Ormas Sweeping Warung, Kasatpol PP Garut Buka Suara",Pemuda Pancasila (PP),Negative,ada anggota saat ormas sweeping warung kasatpol pp garut buka suara,0,1.9992781,9.865026
2025-03-08 12:41:00,Jumat Curhat Kapolres Purbalingga Dapat Keluhan soal Ormas hingga Knalpot Brong,Ormas Saja,Neutral,jumat curhat kapolres purbalingga dapat keluh soal ormas hingga knalpot brong,0,0.93176347,9.694744
2023-06-14 14:57:00,Dorong KPK Bongkar Mafia di Mahkamah Agung,Ormas Saja,Neutral,dorong kpk bongkar mafia di mahkamah agung,0,-0.163139,10.055429
2025-04-10 17:40:00,Eks Ketua Ormas Bersenpi Begal Petani hingga Terima 25 Jahitan di Sergai,Ormas Saja,Negative,eks ketua ormas bersenpi begal tani hingga terima 25 jahit di sergai,2,0.9220874,9.470445
2024-08-20 13:10:00,Berharap Maslahat Tambang di Tangan Ormas Agama,Ormas Saja,Positive,harap maslahat tambang di tangan ormas agama,4,1.0575112,6.108286
2024-11-01 13:31:00,Relawan Masyarakat Ormas Islam Deklarasi Dukung Pramono di Pilgub Jakarta,Ormas Islam,Positive,rawan masyarakat ormas islam deklarasi dukung pramono di pilgub jakarta,4,2.9429462,5.4936647
2024-10-28 22:43:00,Video: Tampang Dua Anggota Ormas Pemukul Bartender di Kerobokan,Ormas Saja,Negative,video tampang dua anggota ormas pukul bartender di robok,0,-0.21001706,11.661216
2025-02-27 20:35:00,"Bos Hotel Teriak soal Ormas Suka Minta Jatah Proyek, Bisa Ratusan Juta",Ormas Saja,Negative,bos hotel teriak soal ormas suka minta jatah proyek bisa ratus juta,3,1.7845778,8.590484
2025-03-04 18:53:00,"Soal Ormas di Kawasan Industri, Bos Buruh Minta Pengusaha Lapor Polisi",Ormas Saja,Negative,soal ormas di kawasan industri bos buruh minta usaha lapor polisi,0,-0.9269544,11.199198
2024-10-27 15:19:00,"Viral, Pria Ngaku Anggota Ormas Bikin Onar di Bar Kerobokan",Ormas Saja,Negative,viral pria ngaku anggota ormas bikin onar di bar robok,0,0.02447889,11.702287
2025-01-18 20:24:00,"Video: MKGR Senang Jika Gibran Bergabung, Banyak Pendukungnya",MKGR,Positive,video mkgr senang jika gibran gabung banyak dukung,2,2.7583036,9.33514
2025-02-18 13:16:00,"Ormas Agama-UMKM Boleh Gaet Kontraktor Garap Tambang, ESDM: Nggak Haram!",Ormas Saja,Positive,ormas agama-umkm boleh gaet kontraktor garap tambang esdm nggak haram,2,1.2564642,6.366546
2024-10-28 14:27:00,Polisi Pamerkan Dua Anggota Ormas Pemukul Bartender di Kerobokan,Ormas Saja,Negative,polisi pamer dua anggota ormas pukul bartender di robok,0,-0.5630712,11.676511
2024-08-14 15:30:00,Implikasi Konsesi Tambang untuk Ormas Agama,Ormas Saja,Neutral,implikasi konsesi tambang untuk ormas agama,4,1.0207494,6.0634904
2023-06-12 08:30:00,Kala Hercules Disambut Ratusan Ulama,Ormas Saja,Neutral,kala hercules sambut ratus ulama,0,0.85384214,9.131787
2024-10-31 16:08:00,Ormas Bentukan Prabowo Dukung Cabup Lamongan Abdul Ghofur-Firosya Shalati,Ormas Saja,Positive,ormas bentuk prabowo dukung cabup lamongan abdul ghofur-firosya shalati,2,1.4672334,8.880791
2025-02-18 21:21:00,Viral Posko Ormas di Jakbar Digerebek Warga gegara Jadi Tempat Minum Miras,Ormas Saja,Negative,viral posko ormas di jakbar gerebek warga gegara jadi tempat minum miras,0,0.3280037,11.824734
2025-02-19 08:30:00,Ormas Agama-UMKM Bisa Dapat Ladang Cuan Baru Pasca UU Minerba Disahkan,Ormas Saja,Positive,ormas agama-umkm bisa dapat ladang cuan baru pasca uu minerba sah,0,4.2069163,12.217264
2025-02-15 17:44:00,"Viral Ribut 2 Ormas karena Lahan Parkir di Tangerang, Berakhir Damai",Ormas Saja,Neutral,viral ribut 2 ormas karena lahan parkir di tangerang akhir damai,0,0.1581457,11.761111
2025-02-19 06:47:00,PGI Sambut Ajakan Prabowo soal Ormas Awasi Danantara: Perkuat Kontrol Publik,Ormas Saja,Positive,pgi sambut aja prabowo soal ormas awas danantara kuat kontrol publik,0,1.7952015,10.23276
2025-02-15 15:33:00,Bang Jago Todong Pisau di TK Tangsel Anggota Ormas? Polisi Cari Tahu,Ormas Saja,Negative,bang jago todong pisau di tk tangsel anggota ormas polisi cari tahu,0,-0.8988277,11.029884
2025-02-18 14:19:00,UU Minerba Baru: Ormas Bisa Kelola Tambang di Luar Wilayah Eksisting,Ormas Saja,Neutral,uu minerba baru ormas bisa kelola tambang di luar wilayah eksisting,3,4.200324,12.23513
2025-01-17 02:13:00,Video 5 Tersangka Bentrok Ormas GRIB-PP Digiring ke Polres Bandung,Pemuda Pancasila (PP),Negative,video 5 sangka bentrok ormas grib-pp giring ke polres bandung,2,0.91619825,8.418234
2025-02-13 12:34:00,Kemnaker Ancam Laporkan Ormas yang Ganggu Serapan Tenaga Kerja ke Polisi,Ormas Saja,Negative,kemnaker ancam lapor ormas yang ganggu serap tenaga kerja ke polisi,0,-1.1071583,11.166477
2025-02-13 08:08:00,"Ramai Spanduk, Prabowo Ternyata Sudah Mundur dari Ormas GRIB Sejak 2022",Gerakan Rakyat Indonesia Bersatu (GRIB),Neutral,ramai spanduk prabowo nyata sudah mundur dari ormas grib sejak 2022,0,4.1272626,8.302414
2025-02-13 10:48:00,"Video: Ormas Geruduk Festival Kuliner Nonhalal di Solo, Ini Pesan Wali Kota",Ormas Saja,Neutral,video ormas geruduk festival kuliner nonhalal di solo ini pesan wali kota,2,1.4377444,8.046626
2023-05-18 12:02:00,"Kala Ormas Bekasi Tolak Perpanjangan Pj Bupati, Ada Apa?",Ormas Saja,Neutral,kala ormas bekas tolak panjang pj bupati ada apa,0,1.6946539,9.784175
2024-10-27 15:56:00,Polisi Ungkap Pemicu Anggota Ormas Bikin Onar di Bar Kerobokan,Ormas Saja,Negative,polisi ungkap picu anggota ormas bikin onar di bar robok,0,-1.2193143,11.7764635
2024-10-14 06:30:00,"Usai NU dan Muhammadiyah, Ini Ormas yang Ditawari Garap Tambang",Nahdlatul Ulama (NU),Neutral,usai nu dan muhammadiyah ini ormas yang tawar garap tambang,4,2.7075667,5.34359
2025-02-06 15:51:00,"Heboh Aduan soal Ormas Ancam Pedagang di Pasar Jongke Solo, Ini Faktanya",Ormas Saja,Negative,heboh adu soal ormas ancam dagang di pasar jongke solo ini fakta,2,2.4998183,10.963039
2025-03-24 12:58:00,5 Anggota Ormas Ngamuk-Buang Sampah di Kantor Dinkes Bekasi Ditangkap!,Ormas Saja,Negative,5 anggota ormas ngamuk-buang sampah di kantor dinkes bekas tangkap,0,0.17121315,11.123274
2024-10-08 13:44:00,"Kunjungi MUI Jakarta, RK Juga Bakal Temui Ormas Agama Lain",Ormas Saja,Positive,kunjung mui jakarta rk juga bakal temu ormas agama lain,2,4.675136,6.7790737
2025-03-24 19:45:00,Anggota Ormas yang Viral Bikin Ulah di Kantor Dinkes Bekasi Ditangkap,Ormas Saja,Negative,anggota ormas yang viral bikin ulah di kantor dinkes bekas tangkap,0,0.21217407,11.386638
2025-03-22 12:01:00,"Ormas Berulah Buang Sampah di Kantor Dinas, Minta Proyek Olah Limbah",Ormas Saja,Negative,ormas ulah buang sampah di kantor dinas minta proyek olah limbah,0,1.2472914,10.462837
2025-01-16 08:12:00,"Video Dampak Serangan GRIB ke Markas PP di Bandung: 6 Orang Luka, 2 Mobil Rusak",Pemuda Pancasila (PP),Negative,video dampak serang grib ke markas pp di bandung 6 orang luka 2 mobil rusak,0,1.4434177,10.812251
2025-03-25 09:03:00,Video: Viral Pria Ngaku Anggota Ormas Minta THR ke Tukang Cukur di Jaksel,Ormas Saja,Negative,video viral pria ngaku anggota ormas minta thr ke tukang cukur di jaksel,0,0.12301478,11.764735
2025-03-22 08:25:00,3 Fakta Ormas di Bekasi Marah hingga Buang Sampah di Kantor Dinkes,Ormas Saja,Negative,3 fakta ormas di bekas marah hingga buang sampah di kantor dinkes,0,1.3398942,10.333322
2025-03-25 21:04:00,Cak Imin soal Ormas Memaksa Pengusaha: THR kan untuk yang Bekerja,Ormas Saja,Negative,cak imin soal ormas paksa usaha thr kan untuk yang kerja,3,2.9718988,11.057555
2023-04-06 19:40:00,Lomba Cerdas Cermat Al-Qur'an Semarakkan Ramadan,Ormas Saja,Positive,lomba cerdas cermat al-qur an semarak ramadan,4,8.98311,8.696624
2025-03-21 17:31:00,Ormas di Bekasi Ngamuk-Nyampah di Dinkes Bermula Minta Kerja Olah Limbah,Ormas Saja,Negative,ormas di bekas ngamuk-nyampah di dinkes mula minta kerja olah limbah,0,1.4017903,10.032434
2025-02-15 14:30:00,"Danantara Mau Diluncurkan, Prabowo Minta Semua Presiden RI-Ormas Ikut Awasi",Ormas Saja,Positive,danantara mau luncur prabowo minta semua presiden ri-ormas ikut awas,2,3.3829217,8.074736
2024-10-09 15:33:00,"Ormas Pujakesuma Sambangi Istana Negara, Jokowi Beri Pesan Ini",Ormas Saja,Positive,ormas pujakesuma sambang istana negara jokowi beri pesan ini,2,2.9027202,8.891657
2024-10-01 14:36:00,"LSM Tolak Izin Tambang Ormas Keagamaan, Ini Alasannya",Ormas Saja,Neutral,lsm tolak izin tambang ormas agama ini alas,0,1.5232688,9.957016
2025-03-21 15:50:00,Viral Ormas di Bekasi Ngamuk hingga Buang Sampah di Kantor Dinkes,Ormas Saja,Negative,viral ormas di bekas ngamuk hingga buang sampah di kantor dinkes,0,0.19012696,11.844551
2025-03-25 18:34:00,"Viral Ormas Datangi Pengusaha di Bogor Sambil Marah-marah, Ini Kata Polisi",Ormas Saja,Negative,viral ormas datang usaha di bogor sambil marah ini kata polisi,0,-0.016156647,11.830062
2025-03-17 20:58:00,"Viral Pengusaha di Depok Dapat Surat dari Ormas Minta THR, Polisi Selidiki",Ormas Saja,Negative,viral usaha di depok dapat surat dari ormas minta thr polisi selidik,0,0.10032188,11.705459
2025-01-15 21:36:00,Video: PP Tempuh Jalur Hukum Seusai Markas Diserang Ormas GRIB,Pemuda Pancasila (PP),Negative,video pp tempuh jalur hukum usai markas serang ormas grib,3,3.6789925,11.422967
2025-03-17 14:31:00,Gubernur Jateng Jamin Tak Ada Ormas Minta-minta Jelang Lebaran: Kita Basmi!,Ormas Saja,Negative,gubernur jateng jamin tak ada ormas minta jelang lebaran kita basmi,2,3.4586802,9.643565
2023-03-25 19:05:00,Momen Said Aqil Buka Tadarus Kebangsaan Ormas Islam,Ormas Islam,Positive,momen said aqil buka tadarus bangsa ormas islam,4,2.866917,5.0450244
2025-03-20 04:29:00,"Ulah Anggota Ormas Palak Petugas Wi-Fi, Tak Dikasih Malah Mengeroyok",Ormas Saja,Negative,ulah anggota ormas palak tugas wi-fi tak kasih malah keroyok,0,1.7936635,9.352431
2024-10-16 16:12:00,Pramono-Rano Dapat Dukungan Forkabi dan Ormas Madura Asli,Ormas Saja,Positive,pramono-rano dapat dukung forkabi dan ormas madura asli,2,1.9578415,8.735947
2025-03-19 16:36:00,Polisi Masih Buru 3 Anggota Ormas Penganiaya Petugas WiFi di Depok,Ormas Saja,Negative,polisi masih buru 3 anggota ormas aniaya tugas wifi di depok,0,-1.1302935,11.413646
2025-01-14 06:41:00,PPI soal Anies Akan Buat Ormas: Cara Eksis Menuju Pilpres 2029,Pemuda Pancasila (PP),Neutral,ppi soal anies akan buat ormas cara eks tuju pilpres 2029,3,5.342619,9.256099
2025-01-17 04:24:00,Video 5 Tersangka Bentrok Ormas GRIB-PP Digiring ke Polres Bandung,Pemuda Pancasila (PP),Negative,video 5 sangka bentrok ormas grib-pp giring ke polres bandung,2,0.9121645,8.406124
2025-01-15 17:04:00,"Video: Markas Ormas PP di Bandung Diserang, 6 Orang Luka",Pemuda Pancasila (PP),Negative,video markas ormas pp di bandung serang 6 orang luka,2,1.8800448,10.372393
2025-03-21 18:12:00,Ormas Minta Maaf Usai Ngamuk hingga Nyampah di Kantor Dinkes Bekasi,Ormas Saja,Negative,ormas minta maaf usai ngamuk hingga nyampah di kantor dinkes bekas,0,1.1647195,10.514182
2024-07-23 11:21:00,Jokowi Teken Aturan Ormas Kelola Tambang,Ormas Saja,Neutral,jokowi teken atur ormas kelola tambang,2,2.930642,8.904235
2025-03-21 16:38:00,Duduk Perkara Ormas di Bekasi Mengamuk hingga Nyampah di Kantor Dinkes,Ormas Saja,Negative,duduk perkara ormas di bekas amuk hingga nyampah di kantor dinkes,0,1.229487,10.307942
2023-03-06 17:00:00,Elemen Ormas Nasional Dorong Penyelidikan Tragedi Plumpang,Ormas Saja,Neutral,elemen ormas nasional dorong lidi tragedi plumpang,0,0.87086976,10.091804
2025-01-17 00:09:00,Lima Orang Jadi Tersangka Bentrok Ormas PP dan GRIB di Bandung,Pemuda Pancasila (PP),Negative,lima orang jadi sangka bentrok ormas pp dan grib di bandung,2,2.0703762,10.143492
2025-01-17 08:00:00,Polisi Telusuri Motif Bentrok Ormas PP dan GRIB Jaya di Bandung,Pemuda Pancasila (PP),Neutral,polisi telusur motif bentrok ormas pp dan grib jaya di bandung,0,-1.1909928,10.962123
2025-01-30 13:30:00,40 Anggota TNI Diperiksa Soal Bentrok dengan Ormas di Deli Serdang,Ormas Saja,Negative,40 anggota tni periksa soal bentrok dengan ormas di deli serdang,0,0.17092414,10.550709
2025-03-19 23:12:00,Polisi Minta Pengusaha di Lebak Laporkan Ormas yang Paksa Minta THR,Ormas Saja,Negative,polisi minta usaha di lebak lapor ormas yang paksa minta thr,0,-0.82389987,11.280211
2025-03-21 11:33:00,"Ormas Larang Pendirian Posko Mudik, Menhub Minta Pemda-Polri Turun Tangan",Ormas Saja,Negative,ormas larang diri posko mudik menhub minta pemda-polri turun tangan,0,1.604638,10.049623
2025-01-30 11:50:00,Kodam I/BB Mediasi Prajurit yang Bentrok dengan Ormas di Deli Serdang,Ormas Saja,Neutral,kodam i bb mediasi prajurit yang bentrok dengan ormas di deli serdang,0,1.5129821,9.1181135
2025-01-30 10:50:00,"Kronologi Bentrok TNI-Ormas di Deli Serdang, Berawal 3 Pemuda Geber Motor",Ormas Saja,Negative,kronologi bentrok tni-ormas di deli serdang awal 3 pemuda geber motor,0,0.22952865,10.567564
2025-01-15 08:36:00,Video Seteru 2 Ormas di Blora: Berawal dari Penolakan Berujung Kericuhan,Ormas Saja,Negative,video seteru 2 ormas di blora awal dari tolak ujung ricuh,0,0.92502934,11.507385
2025-01-30 09:32:00,"Anggota TNI Bentrok dengan Ormas di Deli Serdang, Warung-Kendaraan Rusak",Ormas Saja,Negative,anggota tni bentrok dengan ormas di deli serdang warung-kendaraan rusak,0,0.3719658,10.523687
2025-03-21 22:38:00,Kapolda Metro Soal Ormas Halangi Relawan Bikin Posko Mudik: Kita Tindak!,Ormas Saja,Negative,kapolda metro soal ormas halang rawan bikin posko mudik kita tindak,3,2.3095863,11.156081
2025-03-21 14:41:00,Video Menhub soal Ormas Larang Dirikan Posko Mudik: Serahkan ke Pemda-Polisi,Ormas Saja,Neutral,video menhub soal ormas larang diri posko mudik serah ke pemda-polisi,0,0.85134923,11.532553
2022-12-31 18:04:00,Dorong Kolaborasi Tanpa Eksploitasi di Tubuh LPOI,Ormas Saja,Neutral,dorong kolaborasi tanpa eksploitasi di tubuh lpoi,3,3.2338579,10.760337
2025-03-21 10:04:00,Video: Pria Mengaku Anggota Ormas di Cikarang Ngamuk Larang Pendirian Posko Mudik,Ormas Saja,Negative,video pria aku anggota ormas di cikarang ngamuk larang diri posko mudik,2,0.90101475,11.357048
2025-03-20 14:58:00,Sandiaga Uno Respons Ormas Minta Jatah THR ke Pabrik: Sangat Mengganggu!,Ormas Saja,Negative,sandiaga uno respons ormas minta jatah thr ke pabrik sangat ganggu,0,2.17343,9.753534
2025-03-19 13:51:00,"Oknum Ormas Palak dan Aniaya Teknisi WiFi di Depok Ditangkap, Ini Tampangnya",Ormas Saja,Negative,oknum ormas palak dan aniaya teknisi wifi di depok tangkap ini tampang,0,1.8951752,9.29141
2025-03-21 12:43:00,"Viral Oknum Ormas Halangi Relawan Bikin Posko Mudik di Bekasi, Polisi Bertindak",Ormas Saja,Negative,viral oknum ormas halang rawan bikin posko mudik di bekas polisi tindak,0,-0.853807,11.4978485
2025-01-15 03:49:00,Video Ricuh Antar Ormas di Blora: 1 Mobil dan 3 Motor Rusak,Ormas Saja,Negative,video ricuh antar ormas di blora 1 mobil dan 3 motor rusak,0,1.1005497,10.953904
2022-12-29 14:17:00,LPOI Bentuk Lembaga Pengawas Obat dan Makanan,Ormas Saja,Neutral,lpoi bentuk lembaga awas obat dan makan,3,2.8733714,10.926105
2025-01-30 10:39:00,"Bentrokan Anggota TNI dengan Ormas di Deli Serdang, Kendaraan-Warung Rusak",Ormas Saja,Negative,bentrok anggota tni dengan ormas di deli serdang kendaraan-warung rusak,0,0.3106143,10.582265
2025-01-12 08:15:00,Pesan PKS ke Anies yang Mau Bikin Ormas: Tak Semudah Personal Branding,Ormas Saja,Neutral,pesan pks ke anies yang mau bikin ormas tak mudah personal branding,3,2.6579258,10.075519
2025-01-20 19:29:00,"Caplok Bank Victoria Syariah, BTN Mau Ajak Ormas Islam Ikut Pegang Saham",Ormas Islam,Neutral,caplok bank victoria syariah btn mau ajak ormas islam ikut pegang saham,4,3.1924484,5.4472103
2025-01-13 12:26:00,NasDem Doakan Anies yang Ingin Buat Ormas: Supaya Warnanya Terlihat Jelas,Ormas Saja,Neutral,nasdem doa anies yang ingin buat ormas supaya warna lihat jelas,2,2.716066,10.089054
2025-01-15 13:58:00,"Ricuh Ormas PP Vs GRIB di Blora, Polisi: 12 Orang Luka",Pemuda Pancasila (PP),Negative,ricuh ormas pp vs grib di blora polisi 12 orang luka,0,-0.95632666,11.046944
2025-03-24 21:41:00,Viral Pria Ngaku Anggota Ormas Minta 'THR Ketupat' ke Tukang Cukur di Jaksel,Ormas Saja,Negative,viral pria ngaku anggota ormas minta thr ketupat ke tukang cukur di jaksel,0,0.04242899,11.766438
2025-01-14 08:33:00,Video: Ormas Pemuda Pancasila Geruduk Markas GRIB di Blora,Gerakan Rakyat Indonesia Bersatu (GRIB),Negative,video ormas pemuda pancasila geruduk markas grib di blora,2,1.3254105,12.096315
2025-01-15 19:34:00,Suasana di Jalan BKR Bandung Usai Markas Ormas PP Diserang GRIB,Pemuda Pancasila (PP),Neutral,suasana di jalan bkr bandung usai markas ormas pp serang grib,2,2.0888417,10.100739
2025-01-15 16:37:00,"Ormas GRIB Serang Markas PP di Bandung, 2 Mobil dan 1 Motor Dirusak",Pemuda Pancasila (PP),Negative,ormas grib serang markas pp di bandung 2 mobil dan 1 motor rusak,0,0.17879099,10.625946
2024-06-07 15:02:00,Mampukah Ormas Keagamaan Kelola Tambang?,Ormas Saja,Neutral,mampu ormas agama kelola tambang,0,1.1194746,9.654495
2022-10-01 14:49:00,Gaya Anies Baswedan Berkemeja Loreng Pemuda Pancasila,Ormas Saja,Neutral,gaya anies baswedan kemeja loreng pemuda pancasila,2,1.311257,11.9775305
2025-01-15 09:12:00,Video Seteru 2 Ormas di Blora: Berawal dari Penolakan Berujung Kericuhan,Ormas Saja,Negative,video seteru 2 ormas di blora awal dari tolak ujung ricuh,0,0.96392715,11.498171
2024-09-15 21:00:00,"Bentrok Ormas di Sukabumi, 7 Orang Jadi Tersangka",Ormas Saja,Negative,bentrok ormas di sukabumi 7 orang jadi sangka,2,1.6803426,9.117399
2025-01-20 12:12:00,"Baleg DPR Bahas Perubahan UU Minerba, Termasuk soal Ormas Agama Urus Tambang",Ormas Saja,Neutral,baleg dpr bahas ubah uu minerba masuk soal ormas agama urus tambang,3,5.408132,5.6054816
